timestamp,frame_id,shoulder_x,shoulder_y,elbow_x,elbow_y,hip_x,hip_y,angle_deg,rep_state,feedback_msg
2.674,38,0.3478,0.7310,0.0349,0.8588,0.3385,1.5283,67.1,up,
2.741,39,0.3460,0.7318,0.0312,0.8796,0.3345,1.5296,64.0,up,
2.809,40,0.3414,0.7267,0.0135,0.8907,0.3238,1.5294,62.2,up,
2.883,41,0.3441,0.7198,0.0167,0.8887,0.3259,1.5193,61.4,up,
2.942,42,0.3398,0.7146,0.0280,0.8572,0.3271,1.5210,64.5,up,
3.011,43,0.3379,0.6611,0.0603,0.8541,0.3277,1.5154,54.5,up,
3.066,44,0.3380,0.6645,0.0952,0.8464,0.3363,1.5115,53.1,up,
3.137,45,0.3366,0.6650,0.0950,0.8650,0.3398,1.4959,50.6,up,
3.203,46,0.3380,0.6867,0.0947,0.8773,0.3403,1.4972,52.1,up,
3.272,47,0.3381,0.6874,0.1027,0.8796,0.3406,1.4953,51.0,up,
3.339,48,0.3375,0.6892,0.0998,0.8867,0.3408,1.4929,50.5,up,
3.405,49,0.3404,0.6897,0.0970,0.8754,0.3426,1.4906,52.8,up,
3.472,50,0.3375,0.6829,0.0954,0.8217,0.3333,1.4926,59.9,up,
3.539,51,0.3435,0.6841,0.0673,0.7663,0.3373,1.4859,73.0,up,
3.604,52,0.3485,0.7158,0.0810,0.8221,0.3401,1.5107,67.7,up,
3.673,53,0.3642,0.7205,0.1354,0.8576,0.3541,1.5101,58.3,up,
3.742,54,0.3673,0.7285,0.1391,0.8915,0.3575,1.5127,53.7,up,
3.808,55,0.3676,0.7292,0.1395,0.9068,0.3573,1.5010,51.3,up,
3.881,56,0.3670,0.7291,0.1339,0.9144,0.3571,1.4950,50.8,up,
3.932,57,0.3665,0.7348,0.1352,0.9241,0.3589,1.4951,50.1,up,
4.007,58,0.3660,0.7346,0.1375,0.9286,0.3593,1.4952,49.2,up,
4.079,59,0.3678,0.7344,0.1474,0.9266,0.3602,1.4952,48.3,up,
4.137,60,0.3676,0.7348,0.1542,0.9251,0.3610,1.4944,47.8,up,
4.204,61,0.3684,0.7353,0.1835,0.9303,0.3643,1.4944,43.2,down,Repetición válida
4.268,62,0.3676,0.7362,0.1754,0.9302,0.3643,1.4953,44.5,down,
4.340,63,0.3717,0.7361,0.2083,0.9352,0.3681,1.4950,39.1,down,
4.408,64,0.3713,0.7361,0.1881,0.9340,0.3665,1.4937,42.4,down,
4.474,65,0.3710,0.7359,0.1656,0.9315,0.3687,1.4859,46.2,down,
4.537,66,0.3715,0.7394,0.1838,0.9426,0.3685,1.4927,42.5,down,
4.604,67,0.3699,0.7378,0.1652,0.9319,0.3646,1.4830,46.1,down,
4.673,68,0.3698,0.7396,0.1578,0.9236,0.3654,1.4836,48.7,down,
4.739,69,0.3697,0.7415,0.1401,0.9192,0.3656,1.4870,51.9,down,
4.805,70,0.3657,0.7458,0.1370,0.9357,0.3627,1.5023,50.1,down,
4.875,71,0.3583,0.7456,0.0398,0.8921,0.3594,1.5044,65.4,up,
4.941,72,0.3585,0.7365,0.0472,0.7974,0.3575,1.5043,78.8,up,
5.009,73,0.3569,0.7351,0.0639,0.7975,0.3539,1.5142,77.8,up,
5.078,74,0.3559,0.7162,0.0724,0.8152,0.3555,1.5225,70.7,up,
5.139,75,0.3549,0.7255,0.0774,0.8209,0.3605,1.5371,71.4,up,
5.214,76,0.3610,0.7255,0.0811,0.8262,0.3706,1.5352,70.9,up,
5.269,77,0.3612,0.7180,0.0833,0.8324,0.3705,1.5301,68.3,up,
5.341,78,0.3598,0.7085,0.0845,0.8274,0.3659,1.5242,67.1,up,
5.418,79,0.3585,0.7161,0.0805,0.8066,0.3635,1.5087,72.3,up,
5.486,80,0.3588,0.7242,0.0660,0.8012,0.3635,1.5112,75.6,up,
5.551,81,0.3586,0.7311,0.0451,0.8140,0.3632,1.5183,75.5,up,
5.617,82,0.3593,0.7415,0.0698,0.8491,0.3632,1.5271,69.9,up,
5.677,83,0.3590,0.7430,0.0669,0.8519,0.3633,1.5275,69.9,up,
5.738,84,0.3601,0.7446,0.0694,0.8471,0.3677,1.5250,71.1,up,
5.803,85,0.3624,0.7491,0.1010,0.8394,0.3713,1.5252,71.6,up,
5.859,86,0.3651,0.7506,0.1881,0.9737,0.3727,1.5248,39.0,down,Repetición válida
5.933,87,0.3616,0.7506,0.1085,0.8867,0.3715,1.5279,62.5,up,
6.002,88,0.3618,0.7482,0.0845,0.8857,0.3710,1.5264,64.3,up,
6.063,89,0.3547,0.7481,0.0546,0.8790,0.3644,1.5262,67.2,up,
6.137,90,0.3510,0.7445,0.0188,0.8544,0.3595,1.5265,72.3,up,
6.202,91,0.3496,0.7323,0.0263,0.8080,0.3546,1.5263,77.2,up,
6.277,92,0.3478,0.7219,0.0344,0.7723,0.3520,1.5271,81.2,up,
6.344,93,0.3479,0.7246,0.0380,0.7820,0.3515,1.5371,79.8,up,
6.409,94,0.3482,0.7229,0.0383,0.7879,0.3514,1.5365,78.4,up,
6.484,95,0.3490,0.7224,0.0422,0.7913,0.3509,1.5377,77.5,up,
6.552,96,0.3483,0.7090,0.0427,0.7733,0.3502,1.5130,78.2,up,
6.615,97,0.3494,0.7100,0.0446,0.7642,0.3488,1.5141,79.9,up,
6.667,98,0.3494,0.7095,0.0428,0.7610,0.3489,1.5134,80.4,up,
6.735,99,0.3514,0.7178,0.0318,0.7643,0.3531,1.5136,81.8,up,
6.812,100,0.3512,0.7227,0.0185,0.7668,0.3512,1.5081,82.4,up,
6.874,101,0.3516,0.7301,0.0204,0.7741,0.3524,1.5085,82.5,up,
6.937,102,0.3514,0.7331,0.0258,0.7837,0.3538,1.5111,81.3,up,
7.001,103,0.3506,0.7359,0.0279,0.7841,0.3527,1.5112,81.6,up,
7.075,104,0.3509,0.7361,0.0390,0.7887,0.3529,1.5202,80.6,up,
7.151,105,0.3477,0.7369,0.0158,0.8038,0.3521,1.5319,78.9,up,
7.218,106,0.3477,0.7359,0.0172,0.8093,0.3521,1.5322,77.8,up,
7.282,107,0.3514,0.7252,0.0191,0.7847,0.3491,1.5316,79.7,up,
7.350,108,0.3505,0.7206,0.0326,0.7479,0.3492,1.5369,85.0,up,
7.418,109,0.3529,0.7158,0.0435,0.7438,0.3492,1.5367,84.6,up,
7.483,110,0.3547,0.7159,0.0505,0.7472,0.3496,1.5332,83.8,up,
7.546,111,0.3549,0.7138,0.0575,0.7516,0.3485,1.5294,82.3,up,
7.596,112,0.3546,0.7216,0.0620,0.7525,0.3488,1.5291,83.6,up,
7.671,113,0.3538,0.7222,0.0634,0.7543,0.3489,1.5282,83.3,up,
7.736,114,0.3542,0.7212,0.0638,0.7459,0.3512,1.5272,84.9,up,
7.802,115,0.3562,0.7208,0.0634,0.7354,0.3537,1.5246,87.0,up,
7.871,116,0.3562,0.7215,0.0569,0.7293,0.3532,1.5258,88.3,up,
7.936,117,0.3564,0.7215,0.0497,0.7319,0.3531,1.5252,87.8,up,
8.004,118,0.3561,0.7255,0.0431,0.7345,0.3530,1.5251,88.1,up,
8.070,119,0.3539,0.7285,0.0415,0.7384,0.3530,1.5242,88.1,up,
8.135,120,0.3520,0.7295,0.0359,0.7442,0.3525,1.5198,87.4,up,
8.203,121,0.3502,0.7268,0.0360,0.7500,0.3442,1.5043,85.3,up,
8.271,122,0.3448,0.7290,0.0357,0.7515,0.3436,1.5209,85.8,up,
8.336,123,0.3460,0.7323,0.0359,0.7527,0.3643,1.5377,87.5,up,
8.402,124,0.3507,0.7383,0.0389,0.7538,0.3746,1.5517,88.8,up,
8.473,125,0.3552,0.7354,0.0568,0.7379,0.3870,1.5550,91.7,up,
8.548,126,0.3570,0.7354,0.0758,0.7372,0.3888,1.5592,91.8,up,
8.603,127,0.3691,0.7496,0.0877,0.7488,0.4032,1.5588,92.6,up,
8.671,128,0.3720,0.7653,0.0884,0.7615,0.4164,1.5708,93.9,up,
8.736,129,0.3743,0.7936,0.0877,0.7676,0.4212,1.6077,98.5,up,
8.800,130,0.3738,0.7943,0.0868,0.7703,0.4208,1.6030,98.1,up,
8.869,131,0.3743,0.8115,0.0849,0.7880,0.4140,1.6076,97.5,up,
8.933,132,0.3767,0.8273,0.0840,0.7966,0.4102,1.6067,98.4,up,
9.005,133,0.3781,0.8433,0.0833,0.7971,0.4147,1.6231,101.6,up,
9.073,134,0.3810,0.8498,0.0819,0.8065,0.4137,1.6201,100.7,up,
9.138,135,0.3815,0.8453,0.0835,0.8110,0.4117,1.6078,98.8,up,
9.201,136,0.3825,0.8410,0.0840,0.8073,0.4110,1.5919,98.6,up,
9.275,137,0.3822,0.8382,0.0843,0.7965,0.4103,1.5834,100.1,up,
9.351,138,0.3821,0.8364,0.0840,0.7832,0.4098,1.5835,102.2,up,
9.410,139,0.3821,0.8352,0.0897,0.7795,0.4116,1.5805,103.0,up,
9.471,140,0.3820,0.8342,0.0936,0.7790,0.4084,1.5669,102.9,up,
9.542,141,0.3820,0.8353,0.0950,0.7780,0.4080,1.5672,103.3,up,
9.616,142,0.3825,0.8329,0.0952,0.7671,0.4081,1.5676,104.9,up,
9.677,143,0.3824,0.8340,0.0946,0.7683,0.4080,1.5663,104.9,up,
9.753,144,0.3825,0.8345,0.0951,0.7595,0.4081,1.5623,106.7,up,
9.811,145,0.3827,0.8378,0.0941,0.7641,0.4138,1.5565,106.8,up,
9.867,146,0.3827,0.8396,0.0896,0.7573,0.4151,1.5566,108.3,up,
9.934,147,0.3822,0.8388,0.0873,0.7018,0.4150,1.5557,117.5,up,
10.004,148,0.3822,0.8346,0.0878,0.7119,0.4075,1.5559,114.6,up,
10.070,149,0.3821,0.8148,0.0968,0.7077,0.4069,1.5524,112.5,up,
10.138,150,0.3790,0.7998,0.1046,0.7088,0.4060,1.5458,110.4,up,
10.200,151,0.3742,0.7996,0.1141,0.7358,0.4060,1.5460,106.2,up,
10.267,152,0.3727,0.7962,0.1179,0.7745,0.4107,1.5463,97.8,up,
10.338,153,0.3704,0.7911,0.1198,0.7796,0.4106,1.5465,95.7,up,
10.406,154,0.3688,0.7846,0.1184,0.7781,0.4093,1.5376,94.6,up,
10.474,155,0.3734,0.7853,0.1151,0.7486,0.4122,1.5317,101.1,up,
10.541,156,0.3744,0.7860,0.1011,0.7353,0.4121,1.5326,103.4,up,
10.612,157,0.3771,0.7866,0.1185,0.7909,0.4132,1.5307,91.8,up,
10.669,158,0.3797,0.7977,0.2580,1.1468,0.4265,1.5342,22.9,down,Repetición válida
10.737,159,0.3821,0.8068,0.2830,1.1580,0.4325,1.5432,19.7,down,
10.805,160,0.3827,0.8036,0.2351,1.0330,0.4310,1.5369,36.5,down,
10.876,161,0.3830,0.8036,0.2809,1.1142,0.4360,1.5370,22.3,down,
10.953,162,0.3858,0.8037,0.2998,1.1272,0.4412,1.5358,19.2,down,
11.014,163,0.3858,0.8035,0.2832,1.1232,0.4400,1.5363,22.0,down,
11.109,164,0.3862,0.8030,0.2961,1.1335,0.4392,1.5361,19.4,down,
11.180,165,0.3862,0.8024,0.2233,1.0993,0.4390,1.5380,32.9,down,
11.233,166,0.3862,0.7927,0.1005,0.7767,0.4261,1.5417,96.3,up,
11.303,167,0.3840,0.7793,0.0800,0.6865,0.4201,1.5419,109.7,up,
11.367,168,0.3819,0.7801,0.0810,0.6927,0.4195,1.5612,109.0,up,
11.440,169,0.3795,0.7800,0.0858,0.6891,0.4196,1.5700,110.1,up,
11.505,170,0.3777,0.7795,0.0854,0.7049,0.4187,1.5709,107.3,up,
11.579,171,0.3770,0.7750,0.0839,0.7024,0.4156,1.5700,106.7,up,
11.638,172,0.3763,0.7721,0.0819,0.6895,0.4142,1.5753,108.4,up,
11.703,173,0.3764,0.7734,0.0779,0.6960,0.4109,1.5858,107.0,up,
11.769,174,0.3812,0.7737,0.0726,0.6791,0.4103,1.5844,109.1,up,
11.840,175,0.3808,0.7739,0.0737,0.6961,0.4057,1.5771,106.0,up,
11.911,176,0.3800,0.7737,0.0693,0.6978,0.4052,1.5628,105.6,up,
11.970,177,0.3807,0.7772,0.0644,0.6956,0.4053,1.5628,106.3,up,
12.041,178,0.3800,0.7768,0.0643,0.6767,0.4056,1.5628,109.5,up,
12.116,179,0.3791,0.7786,0.0658,0.6830,0.3982,1.5658,108.3,up,
12.172,180,0.3775,0.7793,0.0638,0.6828,0.3988,1.5722,108.6,up,
12.247,181,0.3768,0.7793,0.0655,0.6844,0.3993,1.5896,108.5,up,
12.303,182,0.3773,0.7793,0.0730,0.6927,0.4026,1.5889,107.7,up,
12.370,183,0.3780,0.7785,0.0832,0.6962,0.4089,1.5772,107.8,up,
12.442,184,0.3819,0.7885,0.0881,0.7094,0.4155,1.5739,107.5,up,
12.518,185,0.3819,0.7885,0.0881,0.7115,0.4149,1.5701,107.1,up,
12.587,186,0.3814,0.7896,0.0886,0.7032,0.4127,1.5701,108.7,up,
12.652,187,0.3818,0.7971,0.0880,0.7059,0.4086,1.5709,109.2,up,
12.715,188,0.3825,0.8064,0.0879,0.7170,0.4070,1.5711,108.7,up,
12.768,189,0.3830,0.8203,0.0865,0.7210,0.4064,1.5715,110.3,up,
12.836,190,0.3850,0.8271,0.0812,0.7293,0.4066,1.5735,109.5,up,
12.903,191,0.3859,0.8330,0.0781,0.7469,0.4073,1.5720,107.3,up,
12.971,192,0.3852,0.8354,0.0784,0.7697,0.4084,1.5607,103.9,up,
13.040,193,0.3843,0.8409,0.0798,0.7672,0.4077,1.5610,105.5,up,
13.106,194,0.3843,0.8433,0.0805,0.7800,0.4037,1.5613,103.3,up,
13.172,195,0.3833,0.8386,0.0798,0.7641,0.4024,1.5615,105.3,up,
13.239,196,0.3820,0.8373,0.0802,0.7627,0.4023,1.5791,105.4,up,
13.311,197,0.3805,0.8342,0.0845,0.7633,0.4064,1.5787,105.5,up,
13.366,198,0.3776,0.8234,0.0845,0.7778,0.4064,1.5701,101.1,up,
13.440,199,0.3749,0.8154,0.0886,0.7825,0.4048,1.5584,98.9,up,
13.512,200,0.3738,0.8017,0.0924,0.7824,0.4019,1.5457,96.1,up,
13.570,201,0.3759,0.8021,0.0939,0.7723,0.4022,1.5423,98.1,up,
13.630,202,0.3759,0.7984,0.0937,0.7549,0.4033,1.5431,100.9,up,
13.706,203,0.3764,0.7987,0.0927,0.7219,0.4017,1.5430,107.1,up,
13.771,204,0.3798,0.8012,0.0918,0.7244,0.4014,1.5341,106.6,up,
13.849,205,0.3814,0.8052,0.1084,0.8723,0.4090,1.5300,78.4,up,
13.901,206,0.3817,0.8155,0.1924,1.1148,0.4156,1.5454,35.0,down,Repetición válida
13.973,207,0.3853,0.8165,0.2550,1.1538,0.4226,1.5442,24.1,down,
14.044,208,0.3858,0.8164,0.2670,1.0721,0.4282,1.5419,28.3,down,
14.112,209,0.3869,0.8173,0.2762,1.1438,0.4338,1.5474,22.4,down,
14.170,210,0.3870,0.8154,0.1455,0.8493,0.4313,1.5452,85.5,up,
14.236,211,0.3855,0.8140,0.0878,0.7937,0.4282,1.5453,97.2,up,
14.307,212,0.3830,0.8137,0.0793,0.7430,0.4219,1.5535,106.1,up,
14.371,213,0.3813,0.7954,0.0829,0.7227,0.4196,1.5534,106.6,up,
14.435,214,0.3779,0.7724,0.0915,0.7412,0.4133,1.5536,98.8,up,
14.506,215,0.3777,0.7612,0.0957,0.7646,0.4135,1.5635,91.9,up,
14.582,216,0.3762,0.7643,0.0942,0.7780,0.4149,1.5929,89.9,up,
14.634,217,0.3734,0.7612,0.0938,0.7760,0.4128,1.5977,89.6,up,
14.710,218,0.3743,0.7616,0.0952,0.7575,0.4128,1.5980,93.5,up,
14.788,219,0.3743,0.7631,0.0860,0.7357,0.4128,1.5956,98.1,up,
14.845,220,0.3743,0.7730,0.0706,0.7320,0.4077,1.6049,100.0,up,
14.910,221,0.3750,0.7734,0.0684,0.7250,0.3956,1.6029,100.4,up,
14.982,222,0.3764,0.7756,0.0659,0.7304,0.3936,1.5877,99.5,up,
15.044,223,0.3764,0.7757,0.0655,0.7351,0.3945,1.5750,98.7,up,
15.111,224,0.3771,0.7759,0.0657,0.7381,0.3950,1.5741,98.2,up,
15.187,225,0.3786,0.7760,0.0670,0.7352,0.3954,1.5737,98.7,up,
15.245,226,0.3785,0.7765,0.0681,0.7313,0.3957,1.5745,99.5,up,
15.311,227,0.3776,0.7738,0.0711,0.7179,0.4000,1.5830,101.9,up,
15.368,228,0.3768,0.7704,0.0737,0.7200,0.4057,1.5836,101.5,up,
15.437,229,0.3744,0.7639,0.0774,0.7383,0.4078,1.5841,97.3,up,
15.494,230,0.3747,0.7640,0.0786,0.7537,0.4155,1.5872,94.8,up,
15.578,231,0.3738,0.7637,0.0822,0.7645,0.4153,1.6062,92.7,up,
15.650,232,0.3730,0.7641,0.0852,0.7601,0.4154,1.6067,93.7,up,
15.705,233,0.3737,0.7642,0.0852,0.7463,0.4155,1.6059,96.4,up,
15.770,234,0.3751,0.7671,0.0784,0.7314,0.4154,1.6042,99.6,up,
15.841,235,0.3761,0.7718,0.0773,0.7295,0.4090,1.5974,100.3,up,
15.919,236,0.3760,0.7759,0.0673,0.7234,0.4014,1.5825,101.5,up,
15.984,237,0.3758,0.7759,0.0634,0.7166,0.4005,1.5670,102.5,up,
16.051,238,0.3758,0.7769,0.0612,0.7183,0.3995,1.5680,102.3,up,
16.115,239,0.3760,0.7762,0.0582,0.7176,0.3993,1.5703,102.1,up,
16.169,240,0.3760,0.7768,0.0577,0.7182,0.3973,1.5728,102.0,up,
16.241,241,0.3761,0.7779,0.0587,0.7201,0.3974,1.5827,101.8,up,
16.312,242,0.3755,0.7825,0.0592,0.7206,0.3973,1.5853,102.6,up,
16.376,243,0.3728,0.7858,0.0594,0.7217,0.4015,1.6035,103.6,up,
16.450,244,0.3703,0.7642,0.0639,0.7195,0.3855,1.5871,99.4,up,
16.506,245,0.3563,0.7586,0.0612,0.7260,0.3726,1.5708,97.5,up,
16.572,246,0.3666,0.7593,0.0659,0.7262,0.3747,1.5715,96.9,up,
16.636,247,0.3667,0.7630,0.0681,0.7264,0.3758,1.5634,97.6,up,
16.708,248,0.3688,0.7692,0.0682,0.7195,0.3773,1.5643,100.0,up,
16.771,249,0.3710,0.7777,0.0684,0.7217,0.3814,1.5812,101.2,up,
16.842,250,0.3772,0.7810,0.0689,0.7220,0.3821,1.5713,101.2,up,
16.908,251,0.3801,0.7845,0.0719,0.7222,0.3877,1.5739,102.0,up,
16.985,252,0.3796,0.7845,0.0751,0.7344,0.3896,1.5755,100.1,up,
17.053,253,0.3753,0.7801,0.0751,0.7504,0.3844,1.5750,96.3,up,
17.118,254,0.3763,0.7800,0.0784,0.7434,0.3816,1.5753,97.4,up,
17.184,255,0.3611,0.7309,0.0798,0.7435,0.3676,1.5326,87.9,up,
17.248,256,0.3613,0.7015,0.0843,0.7466,0.3622,1.4670,80.8,up,
17.299,257,0.3545,0.7073,0.0842,0.7767,0.3634,1.4700,76.3,up,
17.374,258,0.3619,0.7324,0.0859,0.7746,0.3648,1.4824,81.5,up,
17.447,259,0.3603,0.7288,0.0860,0.7607,0.3658,1.4849,83.8,up,
17.511,260,0.3705,0.7482,0.0866,0.7208,0.3704,1.5195,95.5,up,
17.576,261,0.3700,0.7539,0.0832,0.7310,0.3728,1.5182,94.8,up,
17.653,262,0.3716,0.7594,0.0739,0.7314,0.3758,1.5370,95.7,up,
17.715,263,0.3731,0.7707,0.0715,0.7286,0.3774,1.5414,98.3,up,
17.770,264,0.3747,0.7723,0.0540,0.7290,0.3812,1.5505,98.2,up,
17.842,265,0.3775,0.7721,0.0652,0.7290,0.3851,1.5504,98.4,up,
17.916,266,0.3790,0.7740,0.0588,0.7374,0.3855,1.5500,97.0,up,
17.968,267,0.3789,0.7767,0.0477,0.7414,0.3870,1.5621,96.7,up,
18.037,268,0.3778,0.7765,0.0462,0.7400,0.3867,1.5803,96.9,up,
18.106,269,0.3725,0.7653,0.0462,0.7435,0.3766,1.5764,94.1,up,
18.170,270,0.3727,0.7628,0.0500,0.7296,0.3787,1.5800,96.3,up,
18.242,271,0.3690,0.7520,0.0674,0.7298,0.3860,1.5785,95.4,up,
18.318,272,0.3691,0.7464,0.0804,0.7497,0.4052,1.5901,91.8,up,
18.386,273,0.3697,0.7436,0.0850,0.7955,0.4247,1.5886,83.4,up,
18.453,274,0.3695,0.7401,0.0899,0.8164,0.4204,1.5905,78.2,up,
18.508,275,0.3674,0.7438,0.0892,0.8232,0.4223,1.5997,77.7,up,
18.573,276,0.3626,0.7563,0.0879,0.8150,0.4213,1.6015,81.9,up,
18.650,277,0.3629,0.7702,0.0792,0.7922,0.4263,1.6196,89.8,up,
18.706,278,0.3649,0.7759,0.0724,0.7910,0.4195,1.6194,90.7,up,
18.775,279,0.3689,0.8037,0.0694,0.7963,0.4159,1.6260,94.7,up,
18.841,280,0.3754,0.8162,0.0693,0.8019,0.4162,1.6240,95.6,up,
18.904,281,0.3790,0.8226,0.0694,0.8032,0.4160,1.6230,96.2,up,
18.974,282,0.3808,0.8290,0.0705,0.7999,0.4157,1.6222,97.9,up,
19.041,283,0.3860,0.8385,0.0749,0.7996,0.4193,1.6134,99.6,up,
19.104,284,0.3863,0.8349,0.0760,0.8131,0.4188,1.6074,96.4,up,
19.173,285,0.3872,0.8327,0.0791,0.8225,0.4159,1.5952,94.1,up,
19.240,286,0.3870,0.8300,0.0780,0.7999,0.4107,1.5818,97.4,up,
19.317,287,0.3864,0.8275,0.0787,0.7875,0.4102,1.5828,99.2,up,
19.373,288,0.3862,0.8212,0.0794,0.7862,0.4104,1.5833,98.3,up,
19.436,289,0.3861,0.8190,0.0851,0.7758,0.4111,1.5812,100.1,up,
19.507,290,0.3864,0.8155,0.0877,0.7434,0.4105,1.5797,105.4,up,
19.583,291,0.3863,0.8146,0.0866,0.7389,0.4046,1.5715,105.6,up,
19.676,292,0.3862,0.8089,0.0669,0.7240,0.3956,1.5623,105.6,up,
19.752,293,0.3851,0.8056,0.0605,0.7217,0.3887,1.5431,104.8,up,
19.820,294,0.3852,0.8050,0.0612,0.6799,0.3898,1.5345,111.5,up,
19.885,295,0.3852,0.8074,0.0710,0.6832,0.3985,1.5433,112.6,up,
19.940,296,0.3847,0.8061,0.0579,0.6896,0.3986,1.5535,110.7,up,
20.001,297,0.3847,0.8046,0.0557,0.6922,0.3988,1.5588,109.9,up,
20.073,298,0.3847,0.8003,0.0585,0.7263,0.3982,1.5686,103.8,up,
20.140,299,0.3846,0.8004,0.0592,0.7321,0.3987,1.5779,102.9,up,
20.206,300,0.3843,0.7989,0.0638,0.7322,0.4060,1.5984,103.3,up,
20.272,301,0.3841,0.8000,0.0658,0.7528,0.4157,1.6209,100.6,up,
20.336,302,0.3832,0.7995,0.0729,0.7692,0.4178,1.6198,98.0,up,
20.405,303,0.3827,0.8013,0.0728,0.7827,0.4175,1.6175,95.9,up,
20.473,304,0.3825,0.8077,0.0727,0.7940,0.4177,1.6160,95.0,up,
20.553,305,0.3815,0.8072,0.0727,0.8034,0.4164,1.6128,93.2,up,
20.618,306,0.3810,0.8107,0.0726,0.8012,0.4163,1.6117,94.3,up,
20.682,307,0.3811,0.8114,0.0728,0.7944,0.4161,1.6109,95.7,up,
20.734,308,0.3819,0.8144,0.0728,0.7936,0.4097,1.6103,95.9,up,
20.809,309,0.3831,0.8185,0.0754,0.7944,0.4033,1.6095,95.9,up,
20.878,310,0.3834,0.8190,0.0754,0.7935,0.4019,1.5988,96.1,up,
20.944,311,0.3861,0.8168,0.0750,0.7958,0.4023,1.5896,95.1,up,
21.012,312,0.3868,0.8167,0.0747,0.7982,0.4058,1.5891,94.8,up,
21.074,313,0.3865,0.8167,0.0745,0.8028,0.4011,1.5912,93.6,up,
21.135,314,0.3849,0.8164,0.0735,0.7985,0.3980,1.5914,94.3,up,
21.204,315,0.3819,0.8163,0.0711,0.7856,0.3958,1.6098,96.7,up,
21.273,316,0.3809,0.8163,0.0726,0.7835,0.4017,1.6130,97.6,up,
21.341,317,0.3825,0.8163,0.0779,0.7838,0.4075,1.6125,97.9,up,
21.404,318,0.3826,0.8160,0.0788,0.7872,0.4105,1.6107,97.4,up,
21.475,319,0.3851,0.8137,0.0811,0.7785,0.4110,1.6038,98.5,up,
21.549,320,0.3840,0.8134,0.0810,0.7627,0.4087,1.5998,101.3,up,
21.601,321,0.3832,0.8137,0.0807,0.7549,0.4038,1.5980,102.5,up,
