timestamp,frame_id,shoulder_x,shoulder_y,elbow_x,elbow_y,hip_x,hip_y,angle_deg,rep_state,feedback_msg
0.837,36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.858,37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.878,38,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.899,39,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.919,40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.940,41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.961,42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.981,43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.002,44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.022,45,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.043,46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.064,47,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.084,48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.105,49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.126,50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.146,51,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.167,52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.187,53,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.208,54,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.229,55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.250,56,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.271,57,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.292,58,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.312,59,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.333,60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.353,61,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.374,62,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.395,63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.416,64,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.436,65,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.457,66,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.478,67,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.499,68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.519,69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.540,70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.560,71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.581,72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.602,73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.623,74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.643,75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.664,76,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.684,77,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.704,78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.725,79,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.745,80,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.766,81,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.786,82,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.807,83,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.827,84,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.848,85,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.869,86,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.890,87,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.910,88,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
1.931,89,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
