timestamp,frame_id,shoulder_x,shoulder_y,elbow_x,elbow_y,hip_x,hip_y,angle_deg,rep_state,feedback_msg
2.181,30,0.4967,0.6230,0.4697,0.9156,0.5587,1.1657,11.8,down,
2.248,31,0.4959,0.6149,0.4701,0.9064,0.5532,1.1524,11.2,down,
2.328,32,0.4954,0.6073,0.4674,0.9049,0.5470,1.1318,11.0,down,
2.392,33,0.4947,0.6027,0.4658,0.9000,0.5394,1.1218,10.5,down,
2.460,34,0.4942,0.5960,0.4672,0.8911,0.5385,1.1258,10.0,down,
2.528,35,0.4937,0.5768,0.4664,0.8867,0.5384,1.1160,9.8,down,
2.600,36,0.4928,0.5433,0.4652,0.8691,0.5371,1.0999,9.4,down,
2.664,37,0.4905,0.4876,0.4612,0.8208,0.5367,1.0505,9.7,down,
2.724,38,0.4855,0.4341,0.4617,0.7478,0.5284,1.0039,8.6,down,
2.796,39,0.4839,0.4149,0.4614,0.7407,0.5266,1.0078,8.1,down,
2.866,40,0.4804,0.4292,0.4591,0.7595,0.5248,1.0253,8.0,down,
2.923,41,0.4799,0.4345,0.4584,0.7568,0.5216,1.0393,7.7,down,
2.992,42,0.4790,0.4490,0.4540,0.7689,0.5221,1.0399,8.6,down,
3.061,43,0.4791,0.4576,0.4487,0.7741,0.5260,1.0532,10.0,down,
3.132,44,0.4814,0.4626,0.4491,0.7777,0.5312,1.0558,10.7,down,
3.215,45,0.4904,0.4661,0.4547,0.7756,0.5402,1.0484,11.5,down,
3.283,46,0.5069,0.4801,0.4621,0.8024,0.5734,1.0508,14.6,down,
3.345,47,0.5192,0.4966,0.4846,0.8193,0.5993,1.0524,14.3,down,
3.413,48,0.5299,0.5117,0.4962,0.8395,0.6195,1.1063,14.4,down,
3.499,49,0.5421,0.5218,0.5126,0.8565,0.6336,1.1032,14.0,down,
3.556,50,0.5513,0.5293,0.5260,0.8632,0.6508,1.1061,14.1,down,
3.627,51,0.5582,0.5322,0.5323,0.8648,0.6554,1.1047,14.1,down,
3.694,52,0.5643,0.5349,0.5353,0.8635,0.6534,1.1014,14.0,down,
3.762,53,0.5692,0.5404,0.5328,0.8630,0.6581,1.0874,15.7,down,
3.832,54,0.5716,0.5424,0.5286,0.8607,0.6595,1.0838,16.9,down,
3.891,55,0.5750,0.5380,0.5262,0.7967,0.6562,1.0519,19.7,down,
3.959,56,0.5743,0.5343,0.5069,0.7628,0.6525,1.0462,25.1,down,
4.027,57,0.5719,0.5349,0.4675,0.7599,0.6498,1.0490,33.5,down,
4.094,58,0.5702,0.5348,0.4456,0.7322,0.6493,1.0474,41.0,down,
4.163,59,0.5688,0.5347,0.4349,0.7070,0.6488,1.0488,46.7,down,
4.238,60,0.5679,0.5346,0.4359,0.6791,0.6474,1.0467,51.2,down,
4.295,61,0.5679,0.5344,0.4437,0.6698,0.6462,1.0378,51.4,down,
4.364,62,0.5696,0.5344,0.4416,0.6613,0.6455,1.0369,53.8,down,
4.429,63,0.5694,0.5343,0.4382,0.6533,0.6472,1.0378,56.6,down,
4.518,64,0.5692,0.5340,0.4327,0.6296,0.6467,1.0325,63.8,up,
4.597,65,0.5690,0.5326,0.4285,0.6119,0.6477,1.0336,69.5,up,
4.671,66,0.5689,0.5331,0.4254,0.6195,0.6474,1.0368,67.8,up,
4.750,67,0.5694,0.5408,0.4272,0.6254,0.6506,1.0482,68.4,up,
4.832,68,0.5696,0.5409,0.4280,0.6355,0.6597,1.0588,66.1,up,
4.898,69,0.5696,0.5419,0.4274,0.6411,0.6637,1.0658,65.3,up,
4.971,70,0.5695,0.5441,0.4252,0.6418,0.6630,1.0766,65.8,up,
5.023,71,0.5697,0.5439,0.4255,0.6900,0.6626,1.0761,54.5,up,
5.090,72,0.5697,0.5438,0.4188,0.6666,0.6619,1.0751,60.7,up,
5.158,73,0.5703,0.5456,0.4202,0.6625,0.6611,1.0777,61.8,up,
5.227,74,0.5704,0.5477,0.4212,0.6604,0.6567,1.0871,62.0,up,
5.294,75,0.5705,0.5511,0.4213,0.6574,0.6547,1.0925,63.4,up,
5.362,76,0.5709,0.5511,0.4193,0.6549,0.6552,1.1111,64.2,up,
5.432,77,0.5713,0.5503,0.4199,0.6520,0.6518,1.0979,64.5,up,
5.491,78,0.5712,0.5501,0.4199,0.6456,0.6505,1.0972,66.0,up,
5.553,79,0.5718,0.5526,0.4201,0.6463,0.6508,1.0958,66.6,up,
5.613,80,0.5719,0.5525,0.4261,0.7328,0.6508,1.0902,47.3,up,
5.693,81,0.5712,0.5492,0.4263,0.6867,0.6506,1.0898,54.9,up,
5.758,82,0.5713,0.5492,0.4260,0.6911,0.6505,1.0895,54.0,up,
5.827,83,0.5707,0.5486,0.4233,0.6726,0.6459,1.0848,57.9,up,
5.895,84,0.5707,0.5492,0.4215,0.6620,0.6458,1.0838,60.9,up,
5.962,85,0.5714,0.5499,0.4228,0.6619,0.6459,1.0846,60.9,up,
6.031,86,0.5708,0.5488,0.4220,0.6537,0.6468,1.0850,62.9,up,
6.109,87,0.5708,0.5485,0.4218,0.6429,0.6493,1.0864,65.9,up,
6.171,88,0.5702,0.5495,0.4226,0.6436,0.6488,1.0863,65.8,up,
6.236,89,0.5702,0.5493,0.4220,0.6425,0.6490,1.0935,66.1,up,
6.313,90,0.5698,0.5460,0.4192,0.6256,0.6483,1.0712,70.7,up,
6.376,91,0.5698,0.5459,0.4184,0.6767,0.6485,1.0786,57.6,up,
6.461,92,0.5675,0.5507,0.4193,0.6752,0.6456,1.0933,58.2,up,
6.525,93,0.5675,0.5504,0.4191,0.6670,0.6449,1.0740,60.3,up,
6.591,94,0.5682,0.5494,0.4191,0.6516,0.6446,1.0691,63.9,up,
6.658,95,0.5682,0.5490,0.4191,0.6515,0.6440,1.0674,63.8,up,
6.712,96,0.5682,0.5489,0.4211,0.6450,0.6436,1.0679,65.1,up,
6.787,97,0.5682,0.5476,0.4213,0.6397,0.6429,1.0534,66.3,up,
6.861,98,0.5685,0.5497,0.4180,0.6434,0.6432,1.0550,66.5,up,
6.927,99,0.5685,0.5498,0.4213,0.6380,0.6434,1.0595,67.4,up,
6.993,100,0.5685,0.5512,0.4229,0.6391,0.6428,1.0709,67.0,up,
7.060,101,0.5684,0.5514,0.4225,0.6393,0.6429,1.0784,67.0,up,
7.131,102,0.5685,0.5506,0.4233,0.6423,0.6423,1.0767,65.7,up,
7.208,103,0.5685,0.5505,0.4297,0.6426,0.6423,1.0767,64.4,up,
7.273,104,0.5684,0.5482,0.4337,0.6427,0.6402,1.0720,62.8,up,
7.330,105,0.5684,0.5481,0.4370,0.6474,0.6405,1.0714,60.8,up,
7.397,106,0.5679,0.5475,0.4367,0.6462,0.6406,1.0658,61.0,up,
7.471,107,0.5678,0.5472,0.4364,0.6469,0.6395,1.0586,60.8,up,
7.523,108,0.5675,0.5472,0.4361,0.6472,0.6390,1.0567,60.7,up,
7.592,109,0.5659,0.5470,0.4333,0.6478,0.6374,1.0471,60.9,up,
7.659,110,0.5647,0.5455,0.4309,0.6470,0.6330,1.0288,60.9,up,
7.719,111,0.5646,0.5453,0.4308,0.6380,0.6325,1.0207,63.4,up,
7.786,112,0.5635,0.5444,0.4281,0.6371,0.6321,1.0230,63.8,up,
7.842,113,0.5629,0.5421,0.4272,0.6370,0.6308,1.0193,63.1,up,
7.919,114,0.5629,0.5421,0.4268,0.6350,0.6308,1.0192,63.8,up,
7.993,115,0.5629,0.5418,0.4267,0.6343,0.6304,1.0207,63.8,up,
8.062,116,0.5630,0.5405,0.4263,0.6329,0.6304,1.0153,64.0,up,
8.128,117,0.5629,0.5381,0.4266,0.6304,0.6305,1.0160,64.0,up,
8.200,118,0.5630,0.5360,0.4266,0.6270,0.6321,1.0169,64.5,up,
8.267,119,0.5633,0.5328,0.4278,0.6119,0.6331,1.0174,67.9,up,
8.324,120,0.5635,0.5250,0.4300,0.5929,0.6334,1.0100,71.2,up,
8.394,121,0.5635,0.5194,0.4311,0.5707,0.6340,1.0106,77.0,up,
8.463,122,0.5635,0.5154,0.4313,0.5449,0.6339,1.0032,85.6,up,
8.534,123,0.5635,0.5123,0.4334,0.5197,0.6334,1.0017,94.9,up,
8.598,124,0.5632,0.5098,0.4362,0.4990,0.6305,1.0022,102.6,up,
8.675,125,0.5634,0.5081,0.4381,0.4779,0.6305,1.0033,111.3,up,
8.734,126,0.5635,0.5087,0.4401,0.4718,0.6317,1.0051,114.5,up,
8.790,127,0.5646,0.5075,0.4425,0.4632,0.6323,1.0066,117.7,up,
8.862,128,0.5646,0.5044,0.4431,0.4414,0.6285,1.0103,124.6,up,
8.930,129,0.5646,0.5038,0.4440,0.4364,0.6283,1.0157,126.3,up,
8.987,130,0.5647,0.5035,0.4446,0.4346,0.6267,1.0204,126.7,up,
9.056,131,0.5643,0.5031,0.4444,0.4282,0.6268,1.0235,128.8,up,
9.124,132,0.5643,0.5015,0.4443,0.4271,0.6269,1.0233,128.6,up,
9.193,133,0.5642,0.4999,0.4452,0.4221,0.6258,1.0232,129.9,up,
9.271,134,0.5642,0.5000,0.4448,0.4290,0.6244,1.0236,127.3,up,
9.345,135,0.5641,0.5003,0.4447,0.4326,0.6221,1.0268,125.8,up,
9.410,136,0.5644,0.5019,0.4447,0.4352,0.6223,1.0309,125.4,up,
9.490,137,0.5643,0.5044,0.4439,0.4403,0.6234,1.0374,124.3,up,
9.560,138,0.5670,0.5083,0.4436,0.4578,0.6250,1.0432,118.4,up,
9.626,139,0.5688,0.5124,0.4438,0.4942,0.6259,1.0469,104.4,up,
9.693,140,0.5691,0.5124,0.4431,0.5213,0.6264,1.0385,92.2,up,
9.758,141,0.5718,0.5141,0.4425,0.5497,0.6298,1.0347,80.9,up,
9.829,142,0.5719,0.5147,0.4423,0.5756,0.6308,1.0228,71.5,up,
9.898,143,0.5723,0.5177,0.4426,0.6055,0.6320,1.0225,62.7,up,
9.972,144,0.5722,0.5229,0.4425,0.6286,0.6334,1.0235,57.8,up,
10.033,145,0.5720,0.5287,0.4456,0.6533,0.6333,1.0244,52.5,up,
10.115,146,0.5713,0.5318,0.4499,0.6766,0.6312,1.0229,46.9,up,
10.193,147,0.5716,0.5387,0.4591,0.6897,0.6311,1.0268,43.6,down,Repetición válida
10.265,148,0.5715,0.5407,0.4657,0.6965,0.6310,1.0269,41.2,down,
10.341,149,0.5716,0.5455,0.4697,0.7090,0.6311,1.0280,39.0,down,
10.408,150,0.5714,0.5479,0.4723,0.7159,0.6321,1.0320,37.7,down,
10.475,151,0.5721,0.5497,0.4728,0.7210,0.6362,1.0345,37.6,down,
10.538,152,0.5723,0.5505,0.4765,0.7228,0.6403,1.0392,37.0,down,
10.592,153,0.5724,0.5515,0.4784,0.7262,0.6431,1.0391,36.6,down,
10.660,154,0.5727,0.5511,0.4787,0.7279,0.6461,1.0390,36.6,down,
10.723,155,0.5727,0.5512,0.4811,0.7253,0.6461,1.0336,36.4,down,
10.786,156,0.5730,0.5506,0.4808,0.7251,0.6457,1.0247,36.6,down,
10.861,157,0.5735,0.5503,0.4816,0.7225,0.6455,1.0239,36.7,down,
10.931,158,0.5735,0.5520,0.4818,0.7335,0.6453,1.0262,35.4,down,
11.003,159,0.5737,0.5522,0.4827,0.7317,0.6453,1.0261,35.5,down,
11.054,160,0.5737,0.5523,0.4823,0.7307,0.6463,1.0278,35.8,down,
11.130,161,0.5737,0.5534,0.4826,0.7296,0.6463,1.0277,36.1,down,
11.194,162,0.5740,0.5538,0.4824,0.7290,0.6477,1.0262,36.5,down,
11.249,163,0.5737,0.5547,0.4781,0.7283,0.6472,1.0263,37.7,down,
11.328,164,0.5724,0.5547,0.4760,0.7272,0.6448,1.0310,37.8,down,
11.396,165,0.5725,0.5539,0.4726,0.7175,0.6446,1.0361,39.9,down,
11.467,166,0.5723,0.5526,0.4604,0.6957,0.6443,1.0362,46.5,down,
11.522,167,0.5723,0.5499,0.4543,0.6724,0.6431,1.0362,52.2,down,
11.596,168,0.5723,0.5494,0.4443,0.6523,0.6425,1.0408,59.3,down,
11.666,169,0.5725,0.5465,0.4418,0.6178,0.6425,1.0470,69.4,up,
11.727,170,0.5725,0.5429,0.4383,0.5891,0.6419,1.0466,78.8,up,
11.793,171,0.5726,0.5285,0.4383,0.5632,0.6419,1.0438,83.2,up,
11.862,172,0.5726,0.5293,0.4372,0.5384,0.6409,1.0438,93.7,up,
11.931,173,0.5726,0.5267,0.4385,0.5158,0.6370,1.0377,101.8,up,
11.991,174,0.5726,0.5242,0.4397,0.4924,0.6346,1.0376,110.4,up,
12.062,175,0.5726,0.5215,0.4405,0.4770,0.6322,1.0377,115.2,up,
12.132,176,0.5718,0.5159,0.4411,0.4725,0.6296,1.0327,114.7,up,
12.198,177,0.5716,0.5083,0.4414,0.4605,0.6278,1.0327,116.3,up,
12.278,178,0.5717,0.5095,0.4418,0.4640,0.6280,1.0329,115.4,up,
12.344,179,0.5719,0.5093,0.4423,0.4519,0.6280,1.0334,120.0,up,
12.410,180,0.5717,0.5089,0.4424,0.4521,0.6279,1.0337,119.8,up,
12.493,181,0.5713,0.5086,0.4421,0.4587,0.6247,1.0348,116.9,up,
12.562,182,0.5712,0.5090,0.4422,0.4643,0.6250,1.0359,114.9,up,
12.631,183,0.5712,0.5094,0.4423,0.4671,0.6251,1.0377,114.0,up,
12.702,184,0.5717,0.5094,0.4427,0.4695,0.6261,1.0390,113.1,up,
12.757,185,0.5717,0.5095,0.4443,0.4612,0.6283,1.0413,116.9,up,
12.827,186,0.5717,0.5093,0.4446,0.4629,0.6313,1.0410,116.4,up,
12.895,187,0.5717,0.5092,0.4444,0.4654,0.6332,1.0411,115.6,up,
12.973,188,0.5732,0.5114,0.4444,0.4720,0.6338,1.0444,113.5,up,
13.041,189,0.5750,0.5138,0.4452,0.4856,0.6346,1.0493,108.6,up,
13.107,190,0.5782,0.5138,0.4442,0.5071,0.6358,1.0493,99.0,up,
13.173,191,0.5783,0.5146,0.4424,0.5336,0.6361,1.0492,88.2,up,
13.241,192,0.5785,0.5172,0.4422,0.5608,0.6363,1.0487,78.4,up,
13.307,193,0.5790,0.5199,0.4422,0.5785,0.6372,1.0487,73.1,up,
13.373,194,0.5790,0.5220,0.4423,0.6060,0.6372,1.0459,64.8,up,
13.438,195,0.5790,0.5258,0.4425,0.6388,0.6368,1.0459,56.7,up,
13.491,196,0.5789,0.5312,0.4429,0.6550,0.6368,1.0493,54.1,up,
13.551,197,0.5785,0.5328,0.4445,0.6707,0.6365,1.0484,50.6,up,
13.638,198,0.5779,0.5338,0.4500,0.6734,0.6365,1.0487,49.0,up,
13.689,199,0.5779,0.5349,0.4597,0.6822,0.6370,1.0438,45.4,up,
13.760,200,0.5783,0.5362,0.4671,0.6919,0.6370,1.0437,42.1,down,Repetición válida
13.826,201,0.5779,0.5366,0.4717,0.7033,0.6364,1.0402,39.1,down,
13.896,202,0.5780,0.5409,0.4758,0.7211,0.6360,1.0400,36.2,down,
13.966,203,0.5776,0.5443,0.4765,0.7324,0.6359,1.0411,35.0,down,
14.030,204,0.5776,0.5445,0.4776,0.7302,0.6364,1.0390,35.1,down,
14.099,205,0.5775,0.5475,0.4802,0.7408,0.6382,1.0390,33.7,down,
14.158,206,0.5774,0.5490,0.4801,0.7451,0.6387,1.0370,33.5,down,
14.231,207,0.5768,0.5488,0.4795,0.7431,0.6389,1.0347,33.9,down,
14.301,208,0.5773,0.5486,0.4803,0.7371,0.6419,1.0284,34.9,down,
14.358,209,0.5772,0.5485,0.4816,0.7356,0.6426,1.0286,34.8,down,
14.428,210,0.5775,0.5485,0.4828,0.7363,0.6433,1.0264,34.6,down,
14.496,211,0.5770,0.5484,0.4834,0.7386,0.6433,1.0284,34.1,down,
14.571,212,0.5771,0.5485,0.4850,0.7399,0.6436,1.0277,33.6,down,
14.650,213,0.5771,0.5486,0.4850,0.7387,0.6438,1.0294,33.7,down,
14.721,214,0.5770,0.5486,0.4848,0.7380,0.6457,1.0327,34.0,down,
14.794,215,0.5763,0.5477,0.4847,0.7376,0.6454,1.0368,33.8,down,
14.873,216,0.5757,0.5477,0.4782,0.7322,0.6451,1.0368,35.9,down,
14.938,217,0.5754,0.5475,0.4717,0.7141,0.6452,1.0378,40.0,down,
15.035,218,0.5754,0.5475,0.4595,0.6913,0.6457,1.0404,47.0,down,
15.091,219,0.5752,0.5456,0.4486,0.6799,0.6457,1.0402,51.4,down,
15.161,220,0.5752,0.5452,0.4448,0.6651,0.6457,1.0408,55.5,down,
15.233,221,0.5747,0.5448,0.4432,0.6469,0.6462,1.0442,60.3,up,
15.306,222,0.5746,0.5366,0.4385,0.6240,0.6471,1.0442,65.4,up,
15.384,223,0.5749,0.5249,0.4378,0.5846,0.6481,1.0403,74.5,up,
15.449,224,0.5749,0.5209,0.4378,0.5564,0.6480,1.0403,83.5,up,
15.529,225,0.5749,0.5194,0.4351,0.5393,0.6473,1.0381,89.9,up,
15.597,226,0.5748,0.5151,0.4365,0.5231,0.6472,1.0354,94.6,up,
15.665,227,0.5748,0.5149,0.4371,0.5120,0.6440,1.0305,98.9,up,
15.728,228,0.5745,0.5142,0.4376,0.5001,0.6429,1.0305,103.4,up,
15.781,229,0.5745,0.5146,0.4378,0.4915,0.6425,1.0330,107.1,up,
15.865,230,0.5745,0.5146,0.4380,0.4886,0.6412,1.0343,108.1,up,
15.937,231,0.5745,0.5148,0.4381,0.4880,0.6393,1.0367,108.2,up,
15.991,232,0.5745,0.5149,0.4390,0.4911,0.6350,1.0401,106.5,up,
16.060,233,0.5745,0.5150,0.4382,0.4971,0.6351,1.0410,104.1,up,
16.131,234,0.5737,0.5139,0.4393,0.4974,0.6352,1.0359,103.7,up,
16.203,235,0.5739,0.5140,0.4391,0.4983,0.6353,1.0364,103.3,up,
16.257,236,0.5735,0.5138,0.4393,0.5004,0.6354,1.0344,102.4,up,
16.328,237,0.5734,0.5155,0.4393,0.5010,0.6357,1.0349,103.0,up,
16.398,238,0.5734,0.5153,0.4393,0.5017,0.6353,1.0358,102.6,up,
16.472,239,0.5710,0.5144,0.4368,0.5096,0.6294,1.0359,98.5,up,
16.524,240,0.5662,0.5114,0.4340,0.5185,0.6241,1.0313,93.3,up,
16.595,241,0.5605,0.5100,0.4297,0.5272,0.6165,1.0314,88.6,up,
16.662,242,0.5556,0.5100,0.4279,0.5545,0.6058,1.0315,76.3,up,
16.732,243,0.5513,0.5101,0.4242,0.5749,0.5916,1.0334,67.4,up,
16.786,244,0.5445,0.5133,0.4191,0.5926,0.5818,1.0351,61.8,up,
16.854,245,0.5368,0.5145,0.4128,0.6369,0.5702,1.0333,49.1,up,
16.910,246,0.5314,0.5145,0.4115,0.6526,0.5610,1.0308,44.3,down,Repetición válida
16.993,247,0.5317,0.5145,0.4118,0.6633,0.5561,1.0264,41.6,down,
17.055,248,0.5338,0.5147,0.4199,0.6829,0.5557,1.0171,36.6,down,
17.129,249,0.5342,0.5077,0.4258,0.6846,0.5537,0.9960,33.8,down,
17.197,250,0.5350,0.5061,0.4567,0.7131,0.5509,0.9901,22.6,down,
17.266,251,0.5353,0.4975,0.4767,0.7277,0.5510,0.9682,16.2,down,
17.325,252,0.5389,0.4850,0.4844,0.7441,0.5530,0.9740,13.5,down,
17.398,253,0.5418,0.4746,0.4835,0.7416,0.5536,0.9678,13.7,down,
17.468,254,0.5449,0.4657,0.4929,0.7439,0.5533,0.9707,11.5,down,
17.525,255,0.5449,0.4465,0.4875,0.7324,0.5492,0.9700,11.8,down,
17.596,256,0.5439,0.4178,0.4879,0.7280,0.5417,0.9538,10.0,down,
17.666,257,0.5441,0.3996,0.4960,0.7183,0.5355,0.9502,7.7,down,
17.752,258,0.5436,0.3931,0.4967,0.7169,0.5293,0.9515,6.8,down,
17.818,259,0.5468,0.3835,0.5074,0.7162,0.5281,0.9693,4.9,down,
17.890,260,0.5508,0.3825,0.5023,0.7186,0.5251,0.9845,5.8,down,
17.950,261,0.5514,0.3745,0.5001,0.7211,0.5232,0.9836,5.8,down,
18.013,262,0.5514,0.3724,0.4982,0.7198,0.5181,0.9873,5.6,down,
18.078,263,0.5387,0.3773,0.4956,0.7224,0.5123,0.9958,4.7,down,
18.153,264,0.5327,0.3806,0.4941,0.7317,0.5110,1.0134,4.3,down,
18.225,265,0.5263,0.3769,0.4893,0.7325,0.5076,1.0128,4.3,down,
18.284,266,0.5277,0.3785,0.4861,0.7365,0.5089,1.0144,4.9,down,
18.363,267,0.5366,0.3805,0.4899,0.7417,0.5101,1.0259,5.0,down,
18.446,268,0.5374,0.3820,0.4896,0.7477,0.5083,1.0349,4.9,down,
18.514,269,0.5378,0.3829,0.4894,0.7455,0.5075,1.0312,4.9,down,
18.584,270,0.5360,0.3825,0.4868,0.7437,0.5082,1.0289,5.3,down,
18.646,271,0.5399,0.3845,0.4894,0.7475,0.5083,1.0730,5.3,down,
18.718,272,0.5401,0.3821,0.4892,0.7413,0.5089,1.0651,5.5,down,
18.796,273,0.5388,0.3823,0.4891,0.7401,0.5088,1.0307,5.3,down,
18.856,274,0.5355,0.3824,0.4891,0.7410,0.5089,1.0231,5.0,down,
18.918,275,0.5352,0.3819,0.4868,0.7428,0.5091,1.0109,5.3,down,
18.992,276,0.5340,0.3878,0.4845,0.7428,0.5093,1.0067,5.7,down,
19.054,277,0.5340,0.3842,0.4848,0.7339,0.5096,1.0054,5.8,down,
19.118,278,0.5341,0.3830,0.4931,0.7270,0.5105,1.0006,4.6,down,
19.180,279,0.5341,0.3812,0.4930,0.7266,0.5105,1.0014,4.6,down,
19.256,280,0.5352,0.3818,0.4883,0.7506,0.5124,1.0229,5.2,down,
19.323,281,0.5364,0.3837,0.4880,0.7512,0.5124,1.0227,5.4,down,
19.391,282,0.5364,0.3833,0.4900,0.7504,0.5123,1.0206,5.0,down,
19.458,283,0.5390,0.3857,0.4910,0.7497,0.5153,1.0146,5.4,down,
19.527,284,0.5385,0.3855,0.4921,0.7397,0.5153,1.0062,5.3,down,
19.595,285,0.5333,0.3864,0.4895,0.7347,0.5145,0.9923,5.4,down,
19.656,286,0.5334,0.3877,0.4865,0.7332,0.5131,0.9920,5.8,down,
19.727,287,0.5335,0.3877,0.4823,0.7336,0.5125,0.9984,6.5,down,
19.794,288,0.5353,0.3891,0.4802,0.7400,0.5115,1.0225,6.8,down,
19.847,289,0.5356,0.3947,0.4782,0.7402,0.5185,1.0472,7.9,down,
19.927,290,0.5185,0.3985,0.4721,0.7415,0.5171,1.0414,7.6,down,
19.994,291,0.5178,0.4043,0.4625,0.7231,0.5181,1.0208,9.9,down,
20.060,292,0.5148,0.4132,0.4538,0.7120,0.5192,0.9955,12.0,down,
20.128,293,0.5129,0.4238,0.4321,0.7033,0.5217,0.9879,17.0,down,
20.199,294,0.5103,0.4411,0.4124,0.6961,0.5225,0.9945,22.3,down,
20.260,295,0.5044,0.4612,0.3829,0.6861,0.5249,1.0284,30.4,down,
20.311,296,0.5031,0.4845,0.3725,0.6859,0.5317,1.0361,35.9,down,
20.396,297,0.4995,0.4931,0.3665,0.6788,0.5343,1.0480,39.2,down,
20.461,298,0.4988,0.4961,0.3594,0.6775,0.5378,1.0457,41.6,down,
20.524,299,0.4992,0.4956,0.3575,0.6692,0.5407,1.0461,43.5,down,
20.600,300,0.5059,0.4945,0.3658,0.6549,0.5489,1.0441,45.6,down,
20.665,301,0.5103,0.4948,0.3712,0.6155,0.5625,1.0352,54.6,down,
20.741,302,0.5158,0.4959,0.3741,0.5808,0.5863,1.0353,66.5,up,
20.808,303,0.5218,0.4940,0.3760,0.5506,0.5964,1.0279,76.7,up,
20.875,304,0.5271,0.4928,0.3772,0.5291,0.6050,1.0284,84.7,up,
20.941,305,0.5337,0.4920,0.3851,0.5069,0.6088,1.0287,92.3,up,
21.006,306,0.5376,0.4933,0.3872,0.5024,0.6137,1.0333,94.6,up,
21.075,307,0.5384,0.4927,0.3929,0.4905,0.6167,1.0416,99.0,up,
21.142,308,0.5436,0.4949,0.3961,0.4871,0.6175,1.0492,100.6,up,
21.208,309,0.5444,0.4945,0.4003,0.4849,0.6158,1.0539,101.1,up,
21.276,310,0.5475,0.5011,0.4029,0.4863,0.6204,1.0590,103.3,up,
21.341,311,0.5476,0.5005,0.4037,0.4919,0.6218,1.0586,101.0,up,
21.408,312,0.5473,0.5003,0.4056,0.4888,0.6224,1.0582,102.3,up,
21.487,313,0.5489,0.5053,0.4052,0.4912,0.6261,1.0594,103.6,up,
21.551,314,0.5538,0.5054,0.4101,0.4951,0.6343,1.0611,102.4,up,
21.628,315,0.5537,0.5050,0.4111,0.4965,0.6369,1.0610,101.9,up,
21.694,316,0.5553,0.5055,0.4139,0.5025,0.6357,1.0608,99.5,up,
21.759,317,0.5559,0.5048,0.4140,0.5164,0.6340,1.0517,93.5,up,
21.827,318,0.5564,0.5042,0.4136,0.5252,0.6333,1.0470,89.7,up,
21.896,319,0.5567,0.5038,0.4135,0.5392,0.6323,1.0268,84.4,up,
21.974,320,0.5580,0.5058,0.4170,0.5612,0.6318,1.0233,76.7,up,
22.026,321,0.5585,0.5056,0.4190,0.5823,0.6308,1.0142,69.3,up,
