timestamp,frame_id,shoulder_x,shoulder_y,elbow_x,elbow_y,hip_x,hip_y,angle_deg,rep_state,feedback_msg
0.247,27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.256,28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.264,29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.272,30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.281,31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.289,32,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.298,33,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.307,34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.315,35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.323,36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.332,37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.340,38,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.349,39,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.357,40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.366,41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.374,42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.382,43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.391,44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.399,45,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.407,46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.416,47,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.424,48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.433,49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.443,50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.453,51,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.462,52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.473,53,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.482,54,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.491,55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.499,56,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.508,57,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.516,58,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.524,59,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.533,60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.541,61,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.549,62,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.558,63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.567,64,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.575,65,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.583,66,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.592,67,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.600,68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.609,69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.617,70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.626,71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.634,72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.643,73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.651,74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.659,75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.667,76,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.676,77,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.684,78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.692,79,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.702,80,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.710,81,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.718,82,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.727,83,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.735,84,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.743,85,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.752,86,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.760,87,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.768,88,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
0.777,89,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,down,
